OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05C01	T05C02	T05C03	T05C04	T05C05	T05C06	T05C07	T05C08	T05C09	T05C10	T05C11	T05C12	T05C13	T05C14	T05C15	T05C16	T05C17	T05C18	T05C19	T05C20	T12C01	T12C02	T12C03	T12C04	T12C05	T12C06	T12C07	T12C08	T12C09	T12C10	T12C11	T12C12	T12C13	T12C14	T12C15	T12C16	T12C17	T12C18	T12C19	T12C20	T21C01	T21C02	T21C03	T21C04	T21C05	T21C06	T21C07	T21C08	T21C09	T21C10	T21C11	T21C12	T21C13	T21C14	T21C15	T21C16	T21C17	T21C18	T21C19	T21C20	T30C01	T30C02	T30C03	T30C04	T30C05	T30C06	T30C07	T30C08	T30C09	T30C10	T30C11	T30C12	T30C13	T30C14	T30C15	T30C16	T30C17	T30C18	T30C19	T30C20
OTU5851	6	4	0	7	1	3	1	1	1	8	1	3	2	3	7	2	0	3	4	2	0	0	1	0	1	0	0	0	1	2	0	1	1	0	1	1	3	1	3	1	0	0	1	2	4	0	0	0	1	0	0	3	1	0	1	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	1	1	0	1	0	1	1	2	0	1	1	1	0	1	0	0	0	1	1	0
OTU5852	1	2	0	3	3	1	0	0	0	3	2	2	1	5	6	1	0	3	11	3	1	0	0	1	0	0	1	0	1	2	0	2	0	0	0	0	0	1	0	0	1	0	1	0	3	2	2	1	0	1	1	3	0	3	0	2	0	0	1	0	0	3	0	2	1	3	0	1	1	0	1	0	1	3	0	0	1	0	0	0	4	0	3	3	0	0	0	1	1	0	0	0	0	0	1	1	2	4	3	1
OTU5853	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5859	1	1	0	1	2	0	1	2	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
OTU5861	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5862	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5863	2	0	1	1	1	0	1	2	0	1	0	1	0	3	3	6	0	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	2	2	0	2	0	4	1	0	1	2	0	0	0	2	0	0	0	0	0	1	1	1	0	2	1	1	0	1	0	0	0	0	1	3	1	4	1
OTU5866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	6	4	2	2	3	0	1	1	0	5	4	3	0	4	0	2	5	2	1	4	6	1	4	4	6	8	2	5	1	11	3	1	4	2	4	1	7	6	8	14	6	3	7	6	3	0	3	8	1	6	11	1	6	20	8	11
OTU5870	3	3	1	0	0	1	0	0	1	1	2	10	0	5	4	0	0	1	8	1	0	1	0	0	3	0	1	1	0	1	0	2	1	2	2	0	0	0	3	0	0	0	0	0	2	4	2	0	1	0	1	0	0	3	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5871	4	3	6	2	1	2	5	2	2	9	9	6	2	3	6	10	1	13	6	0	0	0	2	0	2	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	3	2	0	3	3	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2
OTU5873	1	0	1	3	2	0	0	4	1	4	3	2	1	4	3	2	0	5	0	6	1	2	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5875	0	1	0	2	0	0	0	0	0	0	2	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5876	2	2	1	0	3	1	1	2	4	0	5	4	0	2	5	0	0	1	10	3	3	1	2	1	0	3	2	0	4	1	1	0	4	2	1	2	4	1	1	0	0	0	0	2	3	0	2	0	1	3	1	0	1	3	2	3	1	3	0	0	0	1	0	2	4	0	3	2	5	2	0	5	0	5	2	0	0	1	0	0	4	3	2	1	1	2	1	5	0	1	1	3	1	3	0	1	1	4	3	1
OTU5877	2	3	2	3	7	0	3	4	5	6	1	4	0	1	2	9	0	4	1	2	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU588	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5881	2	2	0	0	1	3	2	2	0	2	6	4	1	2	3	3	2	3	1	3	0	0	2	0	1	0	2	0	3	1	0	0	0	2	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5882	1	1	0	5	7	7	5	1	2	8	4	2	1	7	5	3	1	2	3	5	0	1	2	0	0	0	3	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	2	2	0	2	1	1	1	0	0	2	1	1	3	0	1	0	0	2	2	0	0	1	4	0	0	2	1	0	5	0	3	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	2	1	1	2
OTU5883	3	1	2	1	0	0	0	2	0	1	0	2	0	1	4	4	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5885	0	2	0	0	4	0	1	0	0	0	1	0	0	0	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5887	3	1	1	2	2	2	2	2	1	1	1	0	1	1	1	3	0	2	4	2	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
OTU589	2	7	0	4	7	5	5	2	4	7	3	3	2	0	4	9	3	5	5	6	0	0	0	0	4	1	0	0	0	0	0	2	0	1	0	0	3	0	1	0	0	0	0	2	2	2	1	2	1	0	1	2	0	1	0	1	0	2	1	0	0	1	2	0	0	0	0	4	0	1	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	1	0	1	1	1	1	2	0
OTU5890	10	7	10	4	9	3	10	7	7	7	4	6	0	9	14	8	2	10	9	16	1	0	2	0	1	3	5	0	2	0	5	2	1	1	2	2	2	0	2	2	0	0	7	1	7	2	1	0	1	0	1	2	1	2	0	1	1	5	0	0	1	1	3	1	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	1	0	4	2	2	2	0	3	3	0	1
OTU5891	0	4	1	1	0	1	0	0	0	2	2	0	1	0	1	2	1	0	2	1	0	1	0	0	0	1	2	0	0	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5892	0	1	0	0	0	1	0	2	0	0	1	1	0	0	5	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5895	1	1	1	0	4	0	0	1	3	4	0	1	1	2	1	2	0	2	2	4	0	1	1	0	1	0	0	0	1	1	0	3	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5896	0	0	1	0	0	2	0	0	0	1	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5897	1	2	2	0	4	0	3	4	2	1	1	2	0	2	4	5	0	3	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5898	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5905	2	3	5	1	3	5	1	3	7	7	1	6	0	2	3	3	0	5	1	4	0	1	2	0	1	1	2	1	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	6	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	1	1	1	0	0	1	2	0	1	0
OTU5906	1	0	0	0	0	0	0	1	0	0	0	1	0	1	2	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU591	2	1	1	1	1	4	0	0	2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
OTU5911	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5912	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5918	0	1	1	1	0	0	3	0	0	0	0	0	0	1	1	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5923	2	6	4	1	4	2	6	4	2	6	9	7	2	1	18	12	0	3	9	15	0	1	0	0	0	0	2	0	1	1	0	0	3	0	1	1	0	0	3	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5926	1	0	4	0	0	1	4	2	1	1	0	3	0	0	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	3	3	0	2	1	2	0	0	2	3	0	4	0	0	0	1	1	1	1	1	0	1	3	1	0	2	1	1	2	0	0	4	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	2	2	1	0	0	1	1	1	0	0	1
OTU5928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	2	0
OTU5930	0	0	0	6	2	0	0	1	1	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5932	0	2	1	1	3	0	1	1	0	5	4	7	0	4	1	0	1	2	3	3	0	2	2	1	0	0	1	0	0	0	0	2	0	0	4	0	1	0	0	1	0	0	0	2	1	1	2	0	1	0	0	0	0	0	0	0	1	1	2	0	2	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	2	0	0	1	0	0	0	0	0	0	1	4	0
OTU5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	0	28	3	3	6	2	32	1	1	1	0	0	2	1	1	1	4	0	17	8	0	0	6	0	0	0	0	0	1	0	0	23	2	0	0	2	8	1	0	0	10	1	0	0	0	9	2	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU594	2	1	0	0	1	0	3	1	0	4	2	2	0	0	6	2	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5951	2	0	2	1	1	3	1	1	0	0	1	2	0	0	4	4	1	3	5	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU596	0	1	2	1	1	1	2	2	2	3	0	3	0	1	7	5	0	7	3	4	0	0	0	1	2	0	0	1	0	2	1	0	0	2	1	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	2	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	1	1	0
OTU5960	0	1	0	0	0	0	1	0	2	1	0	0	0	0	6	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5963	2	6	1	6	3	2	1	1	0	1	0	3	1	0	5	5	0	8	6	3	0	0	0	1	0	0	2	0	1	0	1	1	0	0	1	0	2	0	1	0	0	0	2	1	1	1	3	2	0	0	1	1	1	0	2	4	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	2	0	3	0
OTU5967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5968	0	0	0	0	1	1	0	1	0	1	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0
OTU5970	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5971	0	2	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5972	1	0	0	0	2	2	0	0	0	2	1	2	0	0	3	5	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5973	0	1	1	2	0	0	1	3	0	0	0	0	0	1	3	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5974	0	5	2	4	8	2	1	2	0	4	0	3	1	5	25	8	1	9	17	1	0	0	0	0	0	1	2	2	1	4	1	1	0	5	2	0	3	0	1	1	0	0	5	3	1	4	8	5	2	2	5	2	2	6	4	13	2	8	3	1	7	4	1	3	6	2	3	5	2	4	0	1	2	3	0	0	0	2	0	1	7	1	0	2	1	1	7	10	1	0	2	3	0	1	2	1	3	6	10	4
OTU5976	1	2	2	1	1	0	2	0	1	3	2	3	1	2	7	8	0	5	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	1	0	2	1	0	1	3	1	0	1	1	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1
OTU5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	7	2	6	1	2	0	1	0	1	1	0	1	11	2	2	4	1	4	3	1	0	2	1	0	7	1	5	0	14	0	6	1	15	0	0	4	0	1	0	1	2	0	1	1	1	2	0	7	0	0	0	5	0	0	78	0	0	3	6	1	0	0	0	0	0	0	0	2	0	9	3
OTU5979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	2	0	4	0	4	1	0	1	0	0	0	1	1	1	0	1	0	4	2	0	0	1	4	1	0	1	1	2	0	3	2	0	4	0	2	1	0	1	0	0	2	0	0	2	1	0	0	1	5	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	2	0	0	0	2	0	1	2	0	0	0
OTU5980	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5981	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	2	0	2	0	0	2	0	2	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5987	3	1	2	1	1	3	1	5	0	2	4	1	1	2	3	1	2	1	2	2	0	1	2	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1
OTU5988	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5990	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5991	0	1	1	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5997	1	3	0	1	2	0	0	2	0	0	0	3	0	2	4	3	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5998	0	2	1	5	2	0	0	4	2	4	2	2	4	3	1	0	0	4	0	3	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5999	1	0	0	0	1	0	1	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
