OTUID	checkm_completeness	checkm_contamination	checkm_marker_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus
GCF_003545925	98.82	0	140	89.69020365	45.51229338	4458090	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira
GCF_001598875	99.73	0.97	311	87.44931242	52.79726274	5203444	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_003996985	99.19	3.14	278	84.04150326	35.72607669	4144156	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_RJJX01
GCF_900167505	100	0	178	86.69097497	27.70857128	2615293	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_F0540
GCF_008933155	99.11	0.3	919	86.61364315	39.03709498	4018091	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Aliivibrio
GCA_014651955	100	0.54	312	88.44296813	48.98726143	4034972	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_000332475	100	0	140	93.52073004	38.2573449	4006794	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_004770155	98.82	1.18	140	89.42721866	46.33117963	4184424	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira
GCF_004770045	100	0	140	93.03028878	37.40038389	4083426	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_004770615	98.82	0	140	91.95644801	44.76660774	4045464	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_004769665	100	0	140	93.66488467	38.9012119	3769371	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_000243735	97.65	0	140	90.6253326	44.80527368	4387825	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira
GCF_000244755	98.82	0	140	91.80554301	41.18320164	4196959	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_004801255	99.41	0.39	284	85.77836282	59.10581158	3251440	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCF_005116645	100	1.19	280	86.82893821	49.74329362	5633479	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulforhopalus
GCF_005281825	100	1.6	1066	86.13961224	41.1835211	4999218	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003026815	98.31	1.91	922	85.69119199	40.80921994	4363585	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_000195755	99.41	0	284	86.22943044	63.21299633	3343776	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Nitratidesulfovibrio
GCF_007567505	99.78	0.57	868	85.06940988	40.2278306	4912773	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCA_014647135	99.84	0	989	86.78497492	46.19569625	4821247	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_007786255	100	1.04	1066	85.28281663	43.55490459	5521369	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000338875	99.69	0.19	1130	88.31184559	46.4012313	4161829	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_001877035	98.58	3.25	404	84.69917908	30.53007002	4971230	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AD
GCF_009688945	98.71	3.23	247	85.75099512	56.62797752	7324708	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae	g_Desulfosarcina
GCF_003269275	99.98	1.5	334	90.18219289	43.58026543	2447461	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium
GCF_009831655	99.84	0.46	868	86.80368143	52.90512351	4672538	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_009873615	99.67	0.73	921	85.91821763	41.31995217	4547386	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_000176155	97.42	0.83	946	87.82039572	44.67203081	3492478	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_900089765	99.87	0.55	1066	84.98118416	43.85521345	4705078	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_009935805	100	1.42	247	89.1696915	45.09966596	2881977	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Emergencia
GCF_003391055	98.88	1.12	149	84.68867829	33.83303215	3344081	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Psychrilyobacter
GCF_000816675	97.93	4.07	404	78.88864507	28.61373395	4739350	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_J
GCF_003865095	98.97	2.35	404	82.55243973	30.90571368	5549561	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AD
GCF_002836945	100	0	311	86.79613272	52.35453143	4910425	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_000764325	100	0.52	922	86.23799508	48.19626257	4899555	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_001048675	100	0.28	922	87.15604915	44.76697434	5204341	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003937805	97	0.67	1067	87.43990995	41.08564725	4251952	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_013369335	99.56	0.78	1067	88.26212365	47.06952863	4139863	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_013394185	99.87	0.37	1066	84.95455871	44.6056481	5577417	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003797885	99.53	1.49	868	84.96744152	41.6350327	4673283	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_014164505	98.23	1.74	868	84.38121343	41.20519877	5003276	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_014333425	99.29	0.71	247	89.65755452	47.00282861	3442329	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_BX12
GCF_900002575	98.59	0	249	83.6070325	28.30514993	3039773	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Romboutsia
GCF_900091655	99.89	0	278	88.73160082	43.00284391	4410591	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Odoribacter
GCF_001263795	100	0.89	404	88.09207118	31.06855023	3644832	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_H
GCF_900129975	100	0.46	284	83.69944589	44.95530033	3710653	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Halodesulfovibrio
GCF_900188225	99.7	0.89	284	90.88345181	65.67945618	3535439	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Humidesulfovibrio
GCF_000272405	100	0.85	1066	85.65004729	43.87084376	4891598	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_900456775	98.31	0.48	332	84.41825859	27.703423	2549638	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_P
GCF_900626095	100	2.03	404	87.1697974	28.12509148	3279426	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_P4200
GCF_900217175	99.19	0	332	85.00850893	27.91137609	3992865	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_900095825	100	0.8	334	88.84672486	53.53781175	2669996	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Acidaminococcus
GCF_001038625	83.35	4.58	404	84.88661553	29.7358091	4407967	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AM
GCF_003614235	97.93	0	404	85.41872766	27.722385	2541246	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_H
GCF_000817815	96.59	0.85	922	85.22738498	45.5429348	5982827	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003350325	95.63	0.99	1067	85.20493564	45.24457394	4658121	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000188175	99.4	1.5	334	87.87498805	46.96986132	2406810	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium_A
GCA_002069025	83.33	3.78	278	92.37511689	34.93494123	2304455	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RUG163
GCA_002341865	95.79	4.95	404	79.26527751	28.44017549	4818309	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_J
GCA_002352605	89.19	0.65	247	86.306679	54.14299697	3032252	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae	g_Desulfosarcina
GCF_000495435	83.43	3.49	332	88.56507351	47.26929541	3313445	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Youngiibacter
GCF_000701905	88.11	2.18	332	88.61797522	43.23764437	2985576	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Proteiniclasticum
GCA_002316795	96.61	1.69	105	87.36148976	50.38657801	1831814	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae	g_Syner-03
GCA_002411085	91.82	1.09	275	82.55822885	42.2047974	3983764	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae	g_Marinilabilia
GCA_002428705	100	0	284	88.04488455	67.32560224	4541696	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_UBA6079
GCA_002340985	92.07	1.4	250	89.44519958	38.18089694	3050214	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae	g_Sedimentibacter
GCA_002727235	82.91	3.42	171	94.16980318	56.52503804	2147286	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae	g_Casp-actino5
GCA_003246935	87.58	4.75	278	88.87101791	42.23687813	4028257	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Mangrovibacterium
GCA_003252055	89.03	4.09	247	89.14932278	48.82967755	2791282	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfobacter
GCA_003506435	99.46	1.61	278	90.61745411	42.05280371	6030602	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_GWE2-42-39
GCA_012523855	84.58	3.15	178	84.51998769	34.21666734	2719649	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_UBA3947
GCA_004558595	98.2	0.6	334	88.83984494	47.92694337	2056432	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium_A
GCA_005790505	95.11	1.28	171	95.85957194	50.61021262	1914005	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae	g_UBA2093
GCA_009700815	84.49	0.43	171	93.41125329	57.24891883	2458677	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae	g_IMCC26207
GCA_009778415	81.07	2.01	247	91.85500109	51.83738308	2522419	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_WRJK01
GCA_009785875	91.75	2.56	178	87.91157393	32.38965679	3405828	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_WQUF01
GCA_009920715	83.76	4.33	171	94.01443286	67.10701054	2692744	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae	g_UBA2093
GCA_011051875	87.37	3.06	280	87.95272557	62.49781656	3085727	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae	g_DRKI01
GCA_012719555	97.01	2.74	334	90.85055333	38.66889388	2103078	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_JAAYAE01
GCA_012728165	97.46	1.69	105	88.39991537	38.50798271	1555049	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae	g_JAAYFL01
GCA_012728505	94.3	3.39	105	89.8729394	43.83717918	1532261	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae	g_Syner-03
GCA_012744275	99.11	2.08	280	88.3944152	53.6783423	2825743	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae	g_Desulfobulbus
GCA_013042375	86.06	2.44	544	94.47847805	63.48410033	2723452	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae	g_UBA1847
GCA_013139415	92.54	4.89	280	82.80135469	45.92638151	4497267	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulforhopalus
GCA_014237405	94.49	0.65	247	86.51133174	53.62037848	4901366	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae	g_Desulfosarcina
GCF_009695915	92.91	4.26	247	89.46728722	51.9472472	2302892	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Eubacterium_A
GCA_900316005	95.97	1.61	278	91.40841889	50.36289174	2271107	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_900539375	100	0.4	332	89.17509327	26.99845667	2927434	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCA_900539645	100	0.47	250	85.92553357	31.41446671	2123910	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Peptacetobacter
GCA_900540015	97.16	0	247	92.0765091	40.48690257	1373170	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Eubacterium_M
GCA_000436095	99.4	0.6	334	90.441687	45.709511	1794574	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium
GCA_900541465	95.51	0	149	90.30441069	30.64987706	1303108	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Fusobacterium_B
GCF_009696675	98.48	0.84	334	89.61864587	56.58240618	2117402	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Acidaminococcus
GCA_900552855	86.8	2.99	334	86.68521195	40.93159539	1753186	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium_A
GCF_900291475	91.91	1.2	334	85.50020319	53.62613977	2204824	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Acidaminococcus
GCA_900319025	92.74	0.54	278	91.66372151	44.79444294	2195692	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_900317745	91.94	0.54	278	91.04601511	49.85094964	2653824	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_902778935	85.77	0.81	278	92.79926042	49.19745051	1924344	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_902788795	81.35	2.15	247	90.26915784	52.58024095	1884359	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG13409
GCA_900319005	92.74	0.54	278	91.82750575	47.36146483	2361470	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_902798385	85.31	1.61	278	94.93375191	50.32655851	1920810	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_903850335	98.06	4.3	278	90.46427785	39.75997275	5545537	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_JAAFHB01
GCA_903901975	97.38	3.92	278	89.61087154	37.40861915	3939830	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_Paludibacter
GCA_903904615	91.45	3.61	171	95.55304447	53.71604179	1900019	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae	g_UBA2093
GCA_903912795	98.66	4.5	278	90.99022634	36.95166635	4660894	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_Paludibacter
GCF_003797125	99.84	0.37	868	84.54346178	41.58406871	4845257	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_000020365	99.35	1.29	247	87.9899579	48.76364978	5657782	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfobacterium_B
GCF_000161975	88.42	0.71	247	90.59001697	40.5615117	1084901	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Eubacterium_N
GCF_000171815	93.75	0.31	922	85.08148178	44.66259912	4255798	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000381525	100	0	250	87.80337114	35.88083455	2083092	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Peptostreptococcus
GCF_002954585	99.55	0.13	1066	85.00178271	44.11531487	4958736	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000235465	100	0	149	89.41211934	27.50089584	2093299	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Fusobacterium
GCF_000259075	100	1.63	275	86.52825106	41.93051176	4982627	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae	g_Marinilabilia
GCF_000300195	97.12	2.88	178	81.15265929	31.23632173	4308385	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_J
GCF_000422205	99.41	0	284	88.34190673	67.98559413	3912295	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfohalovibrio
GCF_000425265	100	0	284	88.04494297	41.75987822	4092653	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Maridesulfovibrio
GCF_000426625	98.88	2.25	149	85.50969465	31.8994141	3539325	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Psychrilyobacter
GCF_000449425	99.3	0.72	250	84.43587966	28.22518885	4759543	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Clostridioides
GCF_000519125	99.41	0	284	88.27233791	69.75373069	3627185	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfocurvus
GCF_000525775	98.58	0	247	87.72844797	44.30504212	1806210	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Mogibacterium
GCF_000621705	100	2.42	278	88.04650138	44.20806068	5151245	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Prolixibacter
GCF_900176615	100	0.69	404	88.25938913	28.3987106	2754780	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_H
GCF_000758885	98.6	0	250	88.24911477	36.58477872	1981689	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Peptostreptococcus
GCF_000359585	99.49	0.23	404	87.50224875	31.03910257	3085051	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_B
GCF_000333895	100	0.17	312	88.39932817	48.74979749	5462675	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Enterovibrio
GCF_900243075	99.3	0.7	250	84.57679245	28.49797482	4232226	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Clostridioides
GCF_000577815	99.19	2.42	332	85.10087174	27.92812192	3739749	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_001557875	99.74	0.34	1066	85.89574448	44.21071428	5292190	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000827935	99.19	0.81	332	83.67091931	27.14685282	3850229	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_001660705	100	1.27	275	87.81869269	35.06381125	5879763	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae	g_Saccharicrinis
GCF_001676025	93.72	1.91	1067	86.55545424	41.95173991	3593963	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_002954725	96.79	0.72	921	84.10153799	39.18977459	4882271	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_900447045	99.19	0	332	88.36276495	29.7465312	3488595	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_002873455	100	1.23	1066	84.72061252	43.71479484	5363304	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_001996005	99.97	0	312	88.43725319	50.27243974	3523661	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Salinivibrio
GCF_000565345	100	0	312	88.48256828	49.35407756	3308854	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Salinivibrio
GCF_002006355	100	2.55	404	88.02518897	29.74917606	4944863	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_S
GCF_002156475	99.59	1.25	1066	86.2164504	44.052725	5677079	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_002159665	96.92	0.13	284	85.97299404	55.43945219	3200405	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCF_002282855	99.46	0	312	90.12333276	50.78280295	3802234	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Paraferrimonas
GCF_002285495	97.98	1.24	332	86.14982193	28.91205944	2869927	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_002724055	98.6	0.7	250	85.55632286	28.8475086	3310272	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Tepidibacter_A
GCF_002763915	99.44	0.56	149	89.35272475	28.06293733	2477385	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Fusobacterium
GCF_003096835	98.92	0	278	91.73122287	35.47617441	2089523	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Balneicella
GCF_002608565	99.46	0.85	922	85.23308625	45.08957096	4103674	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003614885	97.77	0.96	922	87.08455651	50.15881461	4736655	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_004103695	96.55	2.42	404	86.38141519	32.25936657	3223191	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_JN-9
GCF_004769525	100	0	140	92.68251577	37.05666014	4100043	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_004770745	98.82	0	140	93.93302045	39.66179648	3988113	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_006538565	95.97	0.79	922	87.18938922	43.98797801	4434207	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_007097485	100	1.09	275	87.17038143	37.97202988	5435563	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae	g_Carboxylicivirga
