OTUID	C00120	C00194	C03492	C00062	C00097	C00025	C00135	C00407	C00123	C00047	C00073	C00077	C00079	C00148	C00065	C00188	C00078	C00082	C05819	C00003	C03313	C00032	C00018	C00016	C00101	C00068	C00390	C00105	C00130
GCA_002385545	0.333333333	0.142857143	0.4	1	1	0.090909091	0.833333333	1	1	0.714285714	0.857142857	0.75	0	1	0.666666667	0.6	1	0.5	0	0.6	0	0.8	0.166666667	1	0.6	0.428571429	0	1	1
GCA_002389905	0.333333333	0.857142857	0.2	1	1	0.090909091	1	1	1	1	0.857142857	1	0.5	1	0.666666667	0.8	1	0.5	0	0.6	0	0.6	0.166666667	0.285714286	0.8	0.571428571	0	1	1
GCA_002390935	0.5	0.857142857	0	1	1	0	0	0.6	0	0.857142857	0.857142857	0.75	0	0.5	0.333333333	1	0	0	0	1	0	0.5	1	0.857142857	0.8	0.714285714	0	0.666666667	1
GCA_002392745	0.333333333	0.142857143	0.4	0	1	0.090909091	0	0.25	0	0.666666667	0.285714286	0	0	0	0.666666667	0.2	0	0	0.222222222	1	0	0.3	0.5	0.857142857	0.8	0.25	0.111111111	0.666666667	0
GCA_002393555	0.333333333	0.857142857	0.4	0.666666667	1	0	1	1	0.666666667	0.571428571	0.285714286	0.25	0	1	0.666666667	0	0.666666667	0	0.222222222	1	0.142857143	0.2	1	1	0.6	0.25	0.111111111	1	1
GCA_002393725	0.333333333	0.714285714	0.4	0.666666667	1	0	1	0.75	0	0.714285714	0.857142857	0.25	0.5	0.5	0.333333333	0.8	0.666666667	0	0.666666667	0.4	0.285714286	0.3	0	1	0.8	0.25	0.111111111	0.666666667	1
GCA_002394305	0.333333333	0.857142857	0.4	0.333333333	1	0	1	0.75	0	0.857142857	0.571428571	0	0	0	0.333333333	0.2	0.666666667	0	0.222222222	1	0	0.2	0.166666667	0.571428571	1	0.25	0.111111111	1	0.875
GCA_002394335	0.333333333	0.142857143	0.4	0	0	0.090909091	0	0.25	0	0.714285714	0.285714286	0	0	0	0.333333333	0.2	0	0	0.222222222	1	0	0.3	0.5	0.857142857	0.8	0.25	0.111111111	0.333333333	0
GCA_002395775	0.333333333	0.857142857	0.2	0.666666667	1	0	1	1	1	1	0.857142857	0.5	0.5	0.5	0.666666667	0.8	0.666666667	0	0.333333333	1	0.142857143	0.3	0.5	0.857142857	0.8	0.25	0.111111111	0.666666667	1
GCA_002396385	0.333333333	0.714285714	0.6	0.333333333	1	0	1	1	1	0.857142857	0.857142857	0	0	1	0.666666667	0.8	0.333333333	0	0.444444444	0.8	0.142857143	0.9	0.5	1	0.8	0.75	0.111111111	0.666666667	1
GCA_002396645	0.333333333	0.571428571	0.2	0.333333333	0.5	0	0	0.5	0	0.888888889	0.857142857	0.25	0	0.5	0	0.6	0	0	0	0.4	0	0.3	0	0.142857143	0.6	0.285714286	0	0.666666667	1
GCA_002399975	0	0.857142857	0.4	1	0.5	0	0	0.5	0	0.714285714	0.428571429	0	0	0.5	0.333333333	0.8	0	0	0	0.4	0	0.3	0	0.857142857	0.6	0.333333333	0	1	1
GCA_002401945	0.666666667	0.857142857	0.6	1	0.5	0.272727273	0.5	1	1	0.888888889	0.714285714	0.75	0.5	0.5	1	0.6	0.333333333	0.666666667	0.111111111	0.75	0	0.875	0.5	0.428571429	0.4	0.2	0.555555556	0.666666667	0.875
GCA_002403785	1	0.714285714	0.4	1	1	0	0.833333333	1	1	0.888888889	1	0.75	0.5	1	0.666666667	1	1	0.5	0.666666667	1	0.428571429	1	1	1	0.8	0.714285714	0.222222222	0.666666667	1
GCA_002406015	0.333333333	0.142857143	0.6	0.666666667	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0	0.4	0	0.2	0.333333333	1	0.8	0.285714286	0	1	1
GCA_002409285	0.333333333	0.714285714	0.2	0.666666667	1	0	0.666666667	0.75	0	0.833333333	0.428571429	0	0	0	0.333333333	0.6	0	0	0	0.4	0	0.3	0	0.142857143	0.6	0.428571429	0	0.666666667	1
GCA_002411085	0.333333333	0.571428571	0.6	1	1	0.272727273	1	1	1	1	0.857142857	0.25	0	0.5	1	0.8	0.666666667	0	0.444444444	0.6	0.142857143	0.5	0.666666667	0.857142857	1	0.75	0.111111111	1	1
GCA_002411385	0	0.142857143	0.4	1	1	0.181818182	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.333333333	0.8	0.142857143	0.9	0.666666667	0.857142857	1	0.25	0.111111111	1	1
GCA_002412555	0.666666667	1	0.6	1	1	0.272727273	1	1	0.333333333	0.666666667	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.444444444	0.6	0.142857143	1	0.666666667	0.857142857	0.8	0.571428571	0.111111111	1	1
GCA_002418625	0.333333333	0.571428571	0.6	1	1	0	0.833333333	1	1	0.857142857	0.571428571	1	0	1	0.333333333	0.6	1	0	0	1	0	0.4	0.166666667	1	1	0.285714286	0	1	1
GCA_002419285	0.333333333	0.142857143	0.2	0	1	0.272727273	0.333333333	0.8	1	0.714285714	0.571428571	0	0	0.5	0	0.6	0.666666667	0.5	0.333333333	0.8	0	0.5	0.5	0.714285714	0.8	0.142857143	0	1	0.875
GCA_002422505	1	0.571428571	0.4	0.666666667	1	0.181818182	0.666666667	0.666666667	1	0.714285714	0.428571429	1	0.5	1	0.666666667	0.2	0.333333333	0.333333333	1	0.6	0	0.666666667	0.166666667	0.571428571	0.6	1	0.333333333	0.666666667	0.75
GCA_002422545	0.333333333	0.714285714	0.4	1	1	0.090909091	1	1	1	0.777777778	0.714285714	1	0	1	0.333333333	0.8	0	0.5	0	0.4	0	0.3	0	0.857142857	1	0.5	0	1	1
GCA_002423245	0	0.142857143	0.6	1	0.5	0.454545455	1	1	1	0.888888889	0.857142857	0.5	0.5	1	1	0.8	1	0.666666667	0.111111111	0.2	0	0.8	0.5	0.857142857	0.8	0.444444444	0.555555556	1	0.875
GCA_002423705	0.666666667	1	0.4	0.333333333	1	0.090909091	0	0.25	0	0.857142857	0.714285714	0.5	0	0.5	0.666666667	0.6	0	0	0	0.25	0	0.7	0.166666667	0.285714286	1	0.428571429	0	0.666666667	1
GCA_002425705	0.333333333	0.142857143	0.6	1	1	0	1	1	0.333333333	0.555555556	0.571428571	1	0	1	0.666666667	0.6	0	0	0	0.8	0	0.2	0.166666667	1	0.6	0.285714286	0	1	1
GCA_002427105	0	0.714285714	0.6	1	1	0.272727273	1	1	1	0.666666667	0.571428571	0.25	0	0.5	0.666666667	0.4	1	0	0.444444444	0.8	0.142857143	1	0.666666667	0.857142857	1	0.5	0.111111111	1	1
GCA_002427615	0.333333333	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.5	0	0.5	0.333333333	0.8	0.666666667	0	0.111111111	0.6	0	0.5	0.666666667	0.857142857	1	0.25	0	1	1
GCA_002428705	0.333333333	0.714285714	0.4	1	1	0.181818182	0.666666667	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	0.666666667	0.333333333	1	0.6	0	1	0.166666667	0.857142857	0.6	1	0.333333333	1	1
GCA_002429115	1	1	0.6	1	1	0.181818182	1	1	1	0.857142857	0.857142857	0.5	0	0.5	0.333333333	0.8	0.666666667	0	0.444444444	0.6	0.142857143	1	0.666666667	0.857142857	1	0.571428571	0.111111111	1	1
GCA_002429385	0.666666667	0.142857143	0.6	1	1	0.363636364	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	1	0.5	0.555555556	0.8	0.285714286	1	0.666666667	0.857142857	0.8	0.285714286	0.111111111	1	1
GCA_002439735	0	0.428571429	0.2	1	0.5	0	0	0.4	0	0.666666667	0.714285714	0	0	1	0.666666667	0.8	0	0	0	0.25	0	0.3	0.166666667	0.285714286	0.6	0.2	0	0.333333333	1
GCA_002439755	0.333333333	0.142857143	0.6	0.333333333	1	0	1	1	1	1	0.857142857	0.25	0	0.5	0.333333333	0.8	0.666666667	0	0.333333333	1	0.142857143	0.3	0.5	1	0.8	0.25	0.111111111	0.666666667	1
GCA_002440705	0	0.142857143	0.4	0	1	0.181818182	0	1	1	0.857142857	0.857142857	0	0	0	0.666666667	1	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	0.875
GCA_002441865	0.333333333	0.857142857	0.2	1	1	0.090909091	0.666666667	0.8	0.666666667	0.833333333	0.714285714	0	0.5	1	0.666666667	0.6	0.666666667	0.333333333	0	0.6	0	0.2	0.166666667	0.285714286	0.8	0.285714286	0	0.666666667	1
GCA_002449845	0.333333333	0.142857143	0.2	0.666666667	1	0.090909091	1	1	1	1	0.857142857	0.5	0.5	0.5	0.333333333	0.8	0.666666667	0	0.666666667	1	0.285714286	0.3	1	1	0.8	0.25	0.111111111	1	1
GCA_002452095	0	0.142857143	0.4	0	0	0.090909091	0	0.25	0	0.714285714	0.142857143	0	0	0	0.333333333	0.2	0	0	0	1	0	0.3	0.5	0.857142857	0.8	0.25	0	0.666666667	1
GCA_002452635	1	0.571428571	0.6	1	1	0	0.5	1	1	1	0.714285714	0.75	0.5	1	1	0.8	0.666666667	0.333333333	0.833333333	0.8	0	1	0.333333333	0.714285714	0.2	0.75	0.222222222	0.666666667	0.75
GCA_002453475	1	0.857142857	0.6	0.333333333	1	0.181818182	0	0.25	0	0.857142857	0.857142857	0.25	0	1	0.333333333	0.8	0	0	0	0.8	0	0.7	1	1	0.4	0.714285714	0	0.666666667	1
GCA_002455605	0.333333333	1	0.4	1	1	0	0.833333333	1	1	0.833333333	0.857142857	0.75	0.5	1	0.666666667	0.6	1	0.5	0	1	0	0.7	1	1	0.8	0.428571429	0	1	1
GCA_002455975	0.666666667	0.857142857	0	1	1	0	1	0.25	0	0.714285714	0.571428571	0.25	0	1	0.333333333	1	0	0	0	0.4	0	0.9	1	1	1	0.428571429	0	0.666666667	1
GCA_002457295	0	0	0.2	0.666666667	1	0.090909091	0	0.75	0	0.166666667	0.714285714	0.25	0	0.5	0	0.2	0.666666667	0	0.111111111	0.2	0	1	0.166666667	0.571428571	0.8	0.25	0.111111111	0.333333333	0.375
GCA_002472145	0	0.571428571	0	0	0.333333333	0.181818182	0	0	0	0.428571429	0.428571429	0	0	1	0.666666667	0.8	0	0	0	0.2	0	0.2	0.166666667	0.142857143	0.6	0.2	0	0.666666667	1
GCA_002474415	0.333333333	0.714285714	0.4	1	1	0.090909091	0.333333333	0.8	1	0.571428571	0.571428571	1	0.5	1	0.333333333	0.4	0.666666667	0.5	0	0.6	0	0.3	1	1	0.4	0.571428571	0	0.666666667	0.875
GCA_002477945	0	0.142857143	0.4	0	0	0.090909091	0	0.25	0	0.714285714	0.142857143	0	0	0	0.666666667	0.2	0	0	0	1	0	0.3	0.5	0.857142857	0.8	0.25	0	0.333333333	0
GCA_002482565	1	0.571428571	0.2	1	1	0.181818182	0.666666667	1	1	1	0.714285714	1	0	1	0.666666667	0.8	0.666666667	0	0.4	1	0	1	0.166666667	0.857142857	0.2	1	0.333333333	1	1
GCA_002683685	0	0.571428571	0.2	1	0.5	0.454545455	0.666666667	0.8	1	1	0.571428571	1	0	1	0	0.8	0.666666667	0.333333333	0.111111111	0.25	0	0.9	0.333333333	0.857142857	0.8	0.2	0.555555556	0.666666667	1
GCA_002691165	0	0	0	0	0.5	0	0	0.666666667	0.333333333	0.5	0.142857143	0	0	0	0.333333333	0.2	0	0	0	0	0	0.9	0.5	0.428571429	0.4	0	0	0.666666667	0.5
GCA_002695005	0	0.857142857	0.2	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCA_002696485	0.666666667	0.142857143	0.4	0	1	0.2	1	0.4	0	0.666666667	0.571428571	0	0	0	0.666666667	0.2	0.333333333	0	0.333333333	0.875	0.142857143	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCA_002699205	0	0.142857143	0.4	0.666666667	1	0.454545455	1	1	1	0.714285714	1	0.25	0	0.5	0.666666667	0.6	0.666666667	0.5	0.555555556	0.625	0.285714286	1	0.5	0.714285714	1	0.25	0.111111111	1	1
GCA_002707745	1	0.142857143	0.2	0	0.5	0.2	1	0.25	0	0.571428571	0	0	0	0.5	0.666666667	0	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	0.75
GCA_002712765	0.666666667	0.142857143	0.2	0	0.5	0.090909091	0	1	1	0.571428571	0.571428571	0	0	0	0.666666667	0	0	0.5	0.333333333	0.75	0.142857143	1	0.5	0.571428571	0.6	0.25	0	0.666666667	0.875
GCA_002715085	0.666666667	0.714285714	0.4	0.666666667	1	0.272727273	0.833333333	1	1	1	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	0.875
GCA_002715745	0	0	0.4	0.333333333	0.5	0.181818182	0	1	1	0.555555556	0.571428571	0	0.5	0.5	0.333333333	0.8	0.666666667	0.333333333	0.111111111	0.875	0	0.8	0.333333333	0.285714286	0.6	0	0.444444444	1	0.75
GCA_002722255	0	0.142857143	0.4	0	1	0.181818182	0	1	0	0.857142857	1	0	0	0.5	0	1	0.666666667	0.5	0.111111111	0.875	0	1	0.333333333	0.857142857	0.8	0.25	0.111111111	1	0.75
GCA_002725175	0	0.571428571	0.4	1	0.5	0.454545455	0	0.666666667	1	1	0.857142857	1	0.5	0.5	1	0.8	0.333333333	0.666666667	0.111111111	0.25	0	0.8	0.5	0.857142857	0.333333333	0	0.444444444	0.333333333	0.75
GCA_002727235	0	0.142857143	0.4	1	0	0.181818182	0.333333333	1	0.666666667	0.888888889	0.714285714	0.5	0.5	0.5	1	1	1	0.5	0.555555556	0.4	0.285714286	1	1	0.857142857	0.333333333	0.2	0	1	0.25
GCA_002728855	0	0	0.4	0.666666667	1	0.272727273	0	1	1	0.714285714	0.571428571	0.25	0	0	0.666666667	0.6	0.666666667	0.5	0.222222222	0.6	0.142857143	0.3	0.5	0.714285714	1	0.25	0.111111111	0.666666667	1
GCA_002733185	0	0.142857143	0.2	0	1	0.2	0	0.25	0	0.5	0.428571429	0	0	0	0.333333333	0.2	0.666666667	0	0.555555556	0.875	0.285714286	0.1	0.5	0.714285714	1	0.25	0.111111111	0.666666667	1
GCA_002733665	1	0.142857143	0.8	0	1	0.181818182	1	1	1	1	1	0	0	0	0.333333333	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCA_002733915	0	0.142857143	0.4	0	1	0.2	0.833333333	0.4	0	0.714285714	0.571428571	0	0	0	0.666666667	0.2	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCA_002733995	1	1	0.6	1	1	0.363636364	0.5	1	1	0.857142857	0.428571429	1	0.5	1	0.666666667	0.6	1	0.333333333	1	1	0	1	0.833333333	0.857142857	0.6	0.571428571	0.222222222	1	0.875
GCA_002746415	0.666666667	0.142857143	0.6	0.666666667	0.5	0.181818182	1	1	1	1	0.714285714	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.6	0.571428571	0.111111111	1	1
GCA_002748265	0.333333333	0.857142857	0.6	1	0.5	0.545454545	1	1	1	1	0.714285714	0.75	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.875	0.5	0.857142857	0.6	0.2	0.555555556	1	0.75
GCA_002748285	0	0.857142857	0	1	1	0.363636364	1	1	0.666666667	0.888888889	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.2	0	0.8	0.666666667	0.428571429	0.4	0.25	0.444444444	1	1
GCA_002748735	0	1	0.4	1	0	0.181818182	0.333333333	1	1	0.857142857	0.285714286	1	0.5	0.5	0.666666667	0.4	0	0.333333333	0.111111111	0.2	0	0.7	0.666666667	0.857142857	0.6	0.111111111	0.111111111	1	0.75
GCA_002748755	0.333333333	0.857142857	0.2	0.142857143	0.5	0.272727273	0.333333333	0.666666667	1	0.428571429	0.285714286	0.5	0.5	1	0.333333333	0.4	0	0.333333333	0	0.8	0	0.9	0.333333333	0.857142857	0.4	0.75	0	1	0.625
GCA_002783505	1	1	0.6	1	1	0.8	0.833333333	1	1	1	1	0.5	1	1	1	1	1	1	1	1	0.571428571	1	0.833333333	1	1	1	0.888888889	1	1
GCA_002786225	0.666666667	0.428571429	0.8	1	1	0.363636364	0.666666667	1	1	1	0.714285714	0.75	0.5	0.5	1	1	0.666666667	0.5	0.6	0.6	0	0.7	0.5	0.714285714	0.4	0.75	0.111111111	1	1
GCA_002793215	0	0.142857143	0.8	0.666666667	1	0.181818182	0.833333333	1	1	0.857142857	1	0.5	0	0.5	0.333333333	1	0.666666667	0	0.444444444	0.8	0.285714286	1	0.5	0.857142857	1	0.25	0	1	0.875
GCA_002814075	0.333333333	0.142857143	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	0.875
GCA_002839185	0.333333333	0.428571429	0.6	1	0.5	0.181818182	0.666666667	1	0.666666667	1	0.857142857	0.666666667	0.5	0.5	0.333333333	1	0	0.5	0	1	0	0.1	1	1	0.4	0.285714286	0	0.666666667	1
GCA_002840285	0	0.142857143	0.4	1	1	0	0.666666667	1	1	0.777777778	0.571428571	1	0	1	0.666666667	0.6	0	0	0	0.625	0	0.4	0.166666667	0.142857143	0.6	0.2	0	0.666666667	1
GCA_002840405	1	0.714285714	0.4	1	1	0.272727273	0.666666667	1	1	1	0.571428571	1	0.5	1	0.666666667	0.8	0.666666667	0.333333333	1	0.8	0	1	0.166666667	0.857142857	0.4	1	0.333333333	1	1
GCA_002841115	0	0.571428571	0.6	1	0.5	0.545454545	1	1	1	0.888888889	0.571428571	1	0.5	1	1	0.6	1	0.333333333	0.111111111	0.5	0	0.9	0.666666667	0.857142857	0.6	0.2	0.666666667	1	1
GCA_002842505	0	0.142857143	0.6	0.714285714	1	0.272727273	1	1	1	1	1	1	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.8	0.285714286	0.9	0.5	0.857142857	1	0.25	0.111111111	1	1
GCA_002842575	0	0.142857143	0.4	0	1	0.181818182	0	0.25	0	0.571428571	0.571428571	0	0	0	0.666666667	0.2	0	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.6	0.25	0.111111111	1	1
GCA_002842835	0	0.142857143	0.4	1	0.5	0.272727273	0.5	0.666666667	1	0.777777778	0.714285714	0.5	0	1	1	0.6	0.333333333	0.666666667	0.111111111	0.5	0	0.875	0.5	0.714285714	0.2	0.222222222	0.444444444	0.666666667	0.75
GCA_002842985	0	0.857142857	0.4	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCA_002862705	0	0.142857143	0.4	0.666666667	1	0.272727273	1	1	1	0.857142857	0.857142857	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.666666667	0.8	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCA_002897615	1	0.857142857	0.6	1	1	0.272727273	0.666666667	1	1	1	0.714285714	1	0.5	1	0.666666667	0.8	1	0.333333333	1	1	0	0.9	0.5	0.857142857	0.4	0.571428571	0.111111111	0.666666667	0.625
GCA_003129525	0.333333333	0.857142857	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	0.857142857	1	0.5	1	1	1	0.666666667	0.5	0	1	0	0.7	0.166666667	1	0.8	0.714285714	0	1	1
GCA_003130815	0	0	0.4	0.666666667	1	0.090909091	1	1	0.333333333	0.857142857	0.857142857	0.25	0	0.5	0	1	0.666666667	0.5	0.111111111	0.8	0.142857143	1	0.333333333	0.857142857	1	0.25	0	1	0.75
GCA_003148945	0	1	0	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.5	0	1	0	0.7	1	0.285714286	1	0.333333333	0	1	1
GCA_003149565	0	0.714285714	0.8	1	0.5	0.545454545	0.833333333	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCA_003150755	1	1	0.6	1	0	0.090909091	0	0.666666667	1	1	0.571428571	1	0.5	1	1	1	0.666666667	0.5	0	0.2	0	0.7	0.166666667	1	0.6	0.571428571	0	1	1
GCA_003240735	0	0.142857143	0.2	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.25	0.142857143	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCA_003246935	0.666666667	0.857142857	0.6	1	1	0.272727273	0.166666667	1	1	0.714285714	0.571428571	0.25	0	0.5	1	0.2	0.666666667	0.5	0.222222222	0.4	0.142857143	0.8	0.666666667	0.714285714	0.8	0.75	0.111111111	1	1
GCA_003249645	0.666666667	0.857142857	0.6	0.142857143	1	0.272727273	0.666666667	1	1	0.571428571	0.571428571	0.5	0.5	0.5	0.666666667	0.4	0	0.333333333	0.833333333	0.6	0	0.7	0.5	0.285714286	0.6	0.5	0.222222222	1	0.875
GCA_003250325	0.666666667	0.857142857	0.6	0.666666667	1	0.181818182	0.666666667	1	1	0.857142857	0.571428571	0.25	0	0.5	0.666666667	0.4	0.666666667	0	0.444444444	1	0.285714286	0.3	0.666666667	0.857142857	1	0.142857143	0	1	1
GCA_003251015	0.666666667	0.714285714	0.6	0.666666667	1	0.090909091	0.666666667	0.75	0.333333333	0.714285714	0.857142857	0.5	0	0.5	0.333333333	1	0.666666667	0	0.222222222	0.4	0	0.7	0.5	0.857142857	1	0.428571429	0.111111111	1	1
GCA_003252055	0.4	0.571428571	0.4	1	0.5	0.181818182	0.333333333	1	1	1	0.428571429	1	0.5	1	1	1	0.333333333	0.5	0.666666667	0.8	0.285714286	1	0.666666667	0.714285714	0.8	0.428571429	0.111111111	1	0.75
GCA_003252375	0.666666667	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	1	0.857142857	1	0.5	1	0	0.8	0.333333333	0.333333333	0.333333333	0.8	0	1	0.166666667	0.857142857	0.6	0.75	0.222222222	1	1
GCA_003263805	0.5	0.428571429	0.6	1	0.5	0.4	0.666666667	0.6	0.666666667	0.888888889	0.714285714	1	0.5	0.5	0.666666667	1	0.666666667	0.5	0.666666667	0.2	0.285714286	1	0.833333333	1	0.6	0.857142857	0.666666667	1	1
GCA_003446975	0	0.142857143	0.4	1	0.5	0	0.333333333	0.8	1	0.714285714	0.571428571	0.75	0	1	0.333333333	0.8	0	0.5	0	0.25	0	0.2	0	0.285714286	0.2	0.2	0	0.666666667	0.875
GCA_003447235	0.333333333	0	0.4	0	0.333333333	0.090909091	0	0.25	0	0.666666667	0.285714286	0	0	0	0.333333333	0.2	0	0	0.111111111	1	0	0.3	1	0.857142857	0.8	1	0	0.666666667	0.75
GCA_003457065	0.333333333	0.714285714	0	1	1	0	0.333333333	0.4	0.333333333	0.571428571	0.571428571	0.25	0	0.5	1	0.8	0	0	0	0.4	0	0.4	0.166666667	0.142857143	0.6	0.428571429	0	0.666666667	1
GCA_003487955	0	0.571428571	0.2	0.666666667	0.5	0	0.833333333	0.75	1	0.833333333	0.714285714	1	0	1	0.333333333	0.8	0	0	0	0.4	0	0.2	0	0.142857143	0.6	0.333333333	0	1	0.75
GCA_003500125	0	1	0.4	0.333333333	1	0.363636364	0.666666667	1	1	0.857142857	0.428571429	0.5	0.5	0.5	0.666666667	0.4	0.333333333	0.333333333	0.222222222	0.2	0	0.9	0.666666667	0.857142857	0.2	0.5	0.111111111	1	0.75
GCA_003500165	0	0.142857143	0.2	1	0.5	0.181818182	0.5	1	0.333333333	0.888888889	0.714285714	0.75	0.5	1	1	0.6	1	0.666666667	0.111111111	0.25	0	0.625	0.666666667	0.428571429	0.4	0.2	0.444444444	0.666666667	0.875
GCA_003506435	0.333333333	0.142857143	0.6	1	1	0.272727273	1	1	1	1	0.857142857	0.25	0	0.5	1	0.8	0.666666667	0.5	0.666666667	0.8	0.285714286	0.9	0.666666667	0.857142857	1	0.285714286	0.111111111	1	1
GCA_003509305	0.333333333	0.428571429	0.4	1	0.5	0.181818182	0.666666667	0.75	1	0.714285714	0.25	0.75	0.5	1	0.333333333	0.4	1	0.333333333	0	0.6	0	0.8	0.5	0.714285714	0.4	0.5	0.111111111	1	0.625
GCA_003512875	0.666666667	0.714285714	0.4	1	0.5	0	0.666666667	0.5	0.666666667	0.714285714	0.428571429	0.75	0.5	1	0.333333333	0.6	0	0.333333333	0.111111111	0.2	0	0.7	0	0.857142857	0.2	0.5	0.111111111	1	0.875
GCA_003514205	0.4	0.142857143	0.4	1	0	0.272727273	0.333333333	0.8	0.333333333	0.888888889	0.714285714	0.75	0.5	0.5	1	1	0.666666667	0.5	0.555555556	1	0.428571429	0.8	1	1	0.8	0.2	0	1	0.75
GCA_003514505	0.666666667	0.714285714	0	0.333333333	1	0.181818182	0	0	0	0.166666667	0.142857143	0	0	1	0.666666667	0	0	0	0	0.4	0	0.2	0.166666667	0.285714286	0.6	0.2	0	1	0.875
GCA_003520545	0	0.857142857	0.8	0.666666667	0.5	0.363636364	0.833333333	1	1	1	0.571428571	0.75	0	1	1	0.6	0.666666667	0	0	0.8	0	0.75	0.5	0.857142857	0.8	0	0.333333333	1	0.75
GCA_003538835	0.333333333	0.857142857	0.6	1	1	0.272727273	0.666666667	1	1	1	0.714285714	1	0	1	1	0.8	0.333333333	0.5	0.666666667	0.8	0.142857143	0.7	0.5	0.142857143	0.8	0.428571429	0.222222222	1	0.875
GCA_003551005	0.333333333	0.142857143	0	0.333333333	1	0.181818182	0	0	0	0	0.142857143	0	0	0	0	0.2	0	0	0	0.4	0	0.2	0	1	0.6	0.2	0	0.666666667	0
GCA_003551405	0.333333333	0.142857143	0	0.333333333	1	0.090909091	0.5	0.25	0	0.857142857	0.428571429	0	0	0	0	0.4	0	0	0	0.125	0	0.1	0	0.714285714	0.4	0.2	0	0.333333333	0.125
GCA_003551745	0	0.142857143	0.6	0.428571429	0.5	0.454545455	0.333333333	0.8	1	0.888888889	0.714285714	0.75	0.5	0.5	0.666666667	0.8	1	0.333333333	0.111111111	0.25	0	0.6	0.5	0.714285714	0.4	0.2	0.555555556	0.333333333	0.625
GCA_003554025	0.333333333	0.142857143	0	0.333333333	1	0.181818182	0	0	0	0.166666667	0.285714286	0	0	0	0	0.4	0	0	0	1	0	0.3	0	1	0.6	0.2	0	0.666666667	0
GCA_003557505	0.333333333	0.142857143	0	0.333333333	1	0.181818182	0.833333333	0.25	0	0.857142857	0.428571429	0	0	0	0.333333333	0.6	0	0	0	0.25	0	0.3	0	1	0.6	0.2	0	0.666666667	0.25
GCA_003559585	0.333333333	0.142857143	0	0	1	0.181818182	0.833333333	0	0	0	0.142857143	0	0	0	0.333333333	0	0.333333333	0	0	0.2	0	0.3	0	1	0.4	0.2	0	0.666666667	0.25
GCA_003568315	0.333333333	0.142857143	0	0.333333333	0.166666667	0.181818182	0	0	0	0	0.142857143	0	0	0	0	0.2	0	0	0	0.4	0	0.2	0	1	0.6	0.2	0	0.666666667	0
GCA_003577145	0.666666667	0.142857143	0.6	1	0.5	0.6	0.666666667	1	0.666666667	0.888888889	0.714285714	1	0.5	1	0.666666667	0.8	0.666666667	0.5	0.555555556	1	0.285714286	0.9	1	0.857142857	0.8	0.75	0	1	1
