GTDB	dissimilatory.sulfate.....APS	dissimilatory.sulfite.....APS	dissimilatory.sulfite.....sulfide	sulfur.assimilation	ycao	Phylum	Class	Order	Family
GCA_003554025	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_003557505	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_003559585	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_003568315	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_003577145	1	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCA_003696705	0	0	0	0.33	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_003712105	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_003712125	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_003862155	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_003962875	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCA_003963025	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_003979345	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_004028505	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_004195325	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_004282875	0	0	0	0	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_004284765	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_004294845	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_004379135	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_004552155	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_004554205	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_004555055	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_004555725	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_004555735	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCA_004556565	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_004556745	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_004557185	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_004557405	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_004558535	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_004558595	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCA_004796375	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_004796425	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_004796465	1	0	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_005768755	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_005777415	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCA_005788205	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_005790505	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_005800965	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_005805045	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_006210265	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_006515795	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_007116205	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007116245	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007116765	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_007117625	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007117835	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007117885	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007118345	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCA_007122945	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_007123975	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007125415	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_007126715	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_007131405	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007132465	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007135105	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_007692585	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_007693335	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_007694145	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_008501705	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_008633435	0	1	1	0	0	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_008661915	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_008933635	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_009177185	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCA_009700815	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCA_009701715	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009702045	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009702755	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009703125	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009704425	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009711295	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009712225	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_009712605	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_009726095	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009738435	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_009773375	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_009773475	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_009773765	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_009773975	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_009774135	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_009774155	0	0	0	0.33	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_009776955	0	0	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_009777715	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_009778235	1	0	0	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_009778415	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_009778945	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_009778955	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_009780825	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_009781075	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_009782285	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_009785875	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_009787745	0	0	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_009881055	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCA_009919275	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009920715	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009920815	0	0	0	0.33	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_009921175	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_009923785	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009926065	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_009927375	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009927665	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_009929215	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_009929375	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_009929445	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_009930125	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_009930305	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_009937445	1	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_009937505	1	0	0	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_009937525	1	0	0	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_009937605	1	0	0	0	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_009937615	1	0	0	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_009991425	0	0	0	0.67	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCA_009993005	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_010025655	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_010206225	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_011046725	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_011051825	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011051875	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011322715	1	1	1	0.33	0	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011330545	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_011372855	1	1	0	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011389555	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011389575	0	0	0	0.67	0	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011389685	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_011389815	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011389835	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011389895	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_011390165	0	1	1	0	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_011390335	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011390435	1	0	0	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011390635	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_011390775	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Dethiosulfatibacteraceae
GCA_011391225	0	1	1	0	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_011391865	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_011620585	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_012031875	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_012036325	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_012269985	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_012511395	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012515135	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012517145	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCA_012517575	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012518275	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012518555	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae
GCA_012519155	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_012519195	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_012519425	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012519555	0	0	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae
GCA_012519845	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_012519885	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012520205	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_012520455	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae
GCA_012522835	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_012523295	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012523855	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCA_012523915	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012719215	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012719495	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_012719555	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCA_012727545	0	0	0	0	0	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae
GCA_012728165	0	0	0	0	0	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae
GCA_012728235	0	0	0	0	0	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae
GCA_012728505	0	0	0	0	0	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae
GCA_012729335	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_012729355	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012729435	1	0	0	0	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_012735145	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012735285	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012744275	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_012744295	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCA_012744355	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012799165	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012837155	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_012837935	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_012838265	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012838865	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae
GCA_012840975	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012841165	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012841925	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCA_012843025	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae
GCA_012931685	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_012959395	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013002175	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_013002465	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013003155	0	0	0	0	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_013003245	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013003655	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013003715	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae
GCA_013041835	1	0	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae
GCA_013042105	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013042245	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013042375	1	0	0	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_013042475	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_013042925	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013043165	1	1	0	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_013139415	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_013151365	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_013151535	1	0	1	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013151635	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_013151645	1	1	1	0.33	0	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae
GCA_013152355	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_013153405	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae
GCA_013201405	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCA_013203755	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_013213745	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_013213835	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013214065	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013214165	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCA_013214425	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013214635	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013215215	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013297885	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCA_013359315	0	0	0	0	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCA_013373385	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013373635	0	1	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_013374015	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCA_013426795	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCA_013426815	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae
GCA_013693875	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCA_013792075	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCA_013811855	0	0	0	0	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_013821025	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_013824715	0	0	0	1	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCA_013911645	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_014023125	0	0	0	0	0	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae
GCA_014075215	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCA_014174405	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCA_014190095	0	0	0	0.33	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCA_014190215	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
